,followers,genres,href,id,name,popularity,uri
9526,"{'href': None, 'total': 277}",[],https://api.spotify.com/v1/artists/4wJE6hw8L0sCjz5m2r1iQ8,4wJE6hw8L0sCjz5m2r1iQ8,Bikini Beats,11,spotify:artist:4wJE6hw8L0sCjz5m2r1iQ8
9527,"{'href': None, 'total': 0}",[],https://api.spotify.com/v1/artists/2g8GVpqfLWHC2AclRU2VFY,2g8GVpqfLWHC2AclRU2VFY,Capt. Lovekraft,0,spotify:artist:2g8GVpqfLWHC2AclRU2VFY
9528,"{'href': None, 'total': 13558}","['ambient fusion', 'downtempo', 'future ambient', 'psychill']",https://api.spotify.com/v1/artists/2lVBHEB2T3IWpBiiI1LLYa,2lVBHEB2T3IWpBiiI1LLYa,Sounds From The Ground,23,spotify:artist:2lVBHEB2T3IWpBiiI1LLYa
9529,"{'href': None, 'total': 340}",[],https://api.spotify.com/v1/artists/013uqFdxCQTfvpdkrY2WLX,013uqFdxCQTfvpdkrY2WLX,Kodiak Fur,0,spotify:artist:013uqFdxCQTfvpdkrY2WLX
9530,"{'href': None, 'total': 6083}",['groove room'],https://api.spotify.com/v1/artists/5crDtS0zvUv8JInPEHiige,5crDtS0zvUv8JInPEHiige,Alex Hook,31,spotify:artist:5crDtS0zvUv8JInPEHiige
9531,"{'href': None, 'total': 775}",[],https://api.spotify.com/v1/artists/7H3cVAY3JHZFLDHQSphxlv,7H3cVAY3JHZFLDHQSphxlv,Caia,8,spotify:artist:7H3cVAY3JHZFLDHQSphxlv
9532,"{'href': None, 'total': 61}",[],https://api.spotify.com/v1/artists/3xgimFGAsVYTd0KLM3kEes,3xgimFGAsVYTd0KLM3kEes,Dominik Pointvogl,2,spotify:artist:3xgimFGAsVYTd0KLM3kEes
9533,"{'href': None, 'total': 290}",[],https://api.spotify.com/v1/artists/3t0chgIb4KBRqvlsDsW4RY,3t0chgIb4KBRqvlsDsW4RY,Manuel Costela,4,spotify:artist:3t0chgIb4KBRqvlsDsW4RY
9534,"{'href': None, 'total': 99885}","['filter house', 'indie soul', 'nu disco']",https://api.spotify.com/v1/artists/3cIXmCH7iNcslTbwrwS7zy,3cIXmCH7iNcslTbwrwS7zy,Moon Boots,44,spotify:artist:3cIXmCH7iNcslTbwrwS7zy
9535,"{'href': None, 'total': 6786}",['chill lounge'],https://api.spotify.com/v1/artists/1li8rzlHdbmKSopHm5zBwo,1li8rzlHdbmKSopHm5zBwo,Max Melvin,27,spotify:artist:1li8rzlHdbmKSopHm5zBwo
9536,"{'href': None, 'total': 3882}","['ambient fusion', 'future ambient']",https://api.spotify.com/v1/artists/4XxZO3UUtjqRXsgdI5xP82,4XxZO3UUtjqRXsgdI5xP82,Rocket Empire,22,spotify:artist:4XxZO3UUtjqRXsgdI5xP82
9537,"{'href': None, 'total': 4308}",['world chill'],https://api.spotify.com/v1/artists/4JJeSoW7T42xfTveSyHpRO,4JJeSoW7T42xfTveSyHpRO,Daniel Masson,22,spotify:artist:4JJeSoW7T42xfTveSyHpRO
9538,"{'href': None, 'total': 25983}",['chill lounge'],https://api.spotify.com/v1/artists/2OCGJk1N7eN9faLPLs07Ax,2OCGJk1N7eN9faLPLs07Ax,Cantoma,42,spotify:artist:2OCGJk1N7eN9faLPLs07Ax
9539,"{'href': None, 'total': 4862}",['la indie'],https://api.spotify.com/v1/artists/6R4zlGQMWytAfkCpYdumKh,6R4zlGQMWytAfkCpYdumKh,isle&fever,19,spotify:artist:6R4zlGQMWytAfkCpYdumKh
9540,"{'href': None, 'total': 571}",[],https://api.spotify.com/v1/artists/613uoi3XeuCq8iWcmNFYpP,613uoi3XeuCq8iWcmNFYpP,Taste of dream,22,spotify:artist:613uoi3XeuCq8iWcmNFYpP
9541,"{'href': None, 'total': 4146}",[],https://api.spotify.com/v1/artists/5v0v3TANFr7J1it6p27er8,5v0v3TANFr7J1it6p27er8,Tigerforest,36,spotify:artist:5v0v3TANFr7J1it6p27er8
9542,"{'href': None, 'total': 2345}","['chill lounge', 'deep chill']",https://api.spotify.com/v1/artists/7KqTWXK2r2ul6d1iQvKOdg,7KqTWXK2r2ul6d1iQvKOdg,Pascal Dubois,28,spotify:artist:7KqTWXK2r2ul6d1iQvKOdg
9543,"{'href': None, 'total': 4224}","['chill lounge', 'deep chill']",https://api.spotify.com/v1/artists/6znVlolumkFwHyJRe3ufzn,6znVlolumkFwHyJRe3ufzn,Eddie Silverton,24,spotify:artist:6znVlolumkFwHyJRe3ufzn
9544,"{'href': None, 'total': 13157}","['jamaican ska', 'rocksteady']",https://api.spotify.com/v1/artists/4wJme0MlgnqzMk2M9kypjj,4wJme0MlgnqzMk2M9kypjj,Owen Gray,27,spotify:artist:4wJme0MlgnqzMk2M9kypjj
9545,"{'href': None, 'total': 4}",[],https://api.spotify.com/v1/artists/0HUWWW0eG56LQyMWJUIGZv,0HUWWW0eG56LQyMWJUIGZv,Merle Gayle,0,spotify:artist:0HUWWW0eG56LQyMWJUIGZv
9546,"{'href': None, 'total': 337}",[],https://api.spotify.com/v1/artists/6cmrDm1mTdhUNTPZoW7crT,6cmrDm1mTdhUNTPZoW7crT,Revelation Believers,10,spotify:artist:6cmrDm1mTdhUNTPZoW7crT
9547,"{'href': None, 'total': 139997}","['gospel', 'gospel r&b', 'jesus movement']",https://api.spotify.com/v1/artists/3pxLSxg8klHu1L9d93cpq7,3pxLSxg8klHu1L9d93cpq7,Andrae Crouch,39,spotify:artist:3pxLSxg8klHu1L9d93cpq7
9548,"{'href': None, 'total': 4286}",['gospel reggae'],https://api.spotify.com/v1/artists/5cVPmFAxTpWBd1CiBbYnZS,5cVPmFAxTpWBd1CiBbYnZS,Claudelle Clarke,20,spotify:artist:5cVPmFAxTpWBd1CiBbYnZS
9549,"{'href': None, 'total': 19888}","['early reggae', 'reggae', 'rocksteady']",https://api.spotify.com/v1/artists/0mO8aKj6nYryzzlEdPYAPb,0mO8aKj6nYryzzlEdPYAPb,Hopeton Lewis,36,spotify:artist:0mO8aKj6nYryzzlEdPYAPb
9550,"{'href': None, 'total': 5605}",['gospel reggae'],https://api.spotify.com/v1/artists/5iZtFD0NNn12nDw89RPnSO,5iZtFD0NNn12nDw89RPnSO,Prodigal Son,26,spotify:artist:5iZtFD0NNn12nDw89RPnSO
9551,"{'href': None, 'total': 906}",['gospel reggae'],https://api.spotify.com/v1/artists/0lP8yeu4Tj9ynGq6Uw7h7i,0lP8yeu4Tj9ynGq6Uw7h7i,Shine The Light,8,spotify:artist:0lP8yeu4Tj9ynGq6Uw7h7i
9552,"{'href': None, 'total': 2038}",['gospel reggae'],https://api.spotify.com/v1/artists/5ceDNzyt5bIxxB90cxaV16,5ceDNzyt5bIxxB90cxaV16,Joseph Niles,17,spotify:artist:5ceDNzyt5bIxxB90cxaV16
9553,"{'href': None, 'total': 21378}","['deep ragga', 'lovers rock', 'old school dancehall']",https://api.spotify.com/v1/artists/5SilYJCMwvJ7R6zBkysVgL,5SilYJCMwvJ7R6zBkysVgL,Pam Hall,28,spotify:artist:5SilYJCMwvJ7R6zBkysVgL
9554,"{'href': None, 'total': 5299}",['gospel reggae'],https://api.spotify.com/v1/artists/1pJghkzjO6ot4FDAjAY1B7,1pJghkzjO6ot4FDAjAY1B7,George Banton,25,spotify:artist:1pJghkzjO6ot4FDAjAY1B7
9555,"{'href': None, 'total': 6851}","['early reggae', 'lovers rock', 'rocksteady']",https://api.spotify.com/v1/artists/5gCGk4y8k6cE7BBzO7ESK8,5gCGk4y8k6cE7BBzO7ESK8,Barbara Jones,24,spotify:artist:5gCGk4y8k6cE7BBzO7ESK8
9556,"{'href': None, 'total': 9978}",['gospel reggae'],https://api.spotify.com/v1/artists/79zVko9VgpEb4kp9oHoTQx,79zVko9VgpEb4kp9oHoTQx,Carlene Davis,27,spotify:artist:79zVko9VgpEb4kp9oHoTQx
9557,"{'href': None, 'total': 10496}",['gospel reggae'],https://api.spotify.com/v1/artists/75GOro2cJueHtF1Of1ksTB,75GOro2cJueHtF1Of1ksTB,Judith Gayle,27,spotify:artist:75GOro2cJueHtF1Of1ksTB
9558,"{'href': None, 'total': 12416}",['gospel reggae'],https://api.spotify.com/v1/artists/4gDg7exziOgSxiLOIFFRaQ,4gDg7exziOgSxiLOIFFRaQ,The Grace Thrillers,30,spotify:artist:4gDg7exziOgSxiLOIFFRaQ
9559,"{'href': None, 'total': 36530}","['deep ragga', 'gospel reggae', 'lovers rock', 'old school dancehall', 'roots reggae']",https://api.spotify.com/v1/artists/3lOCG4sqG0T37eoN9JqjEw,3lOCG4sqG0T37eoN9JqjEw,George Nooks,31,spotify:artist:3lOCG4sqG0T37eoN9JqjEw
9560,"{'href': None, 'total': 1349}",['gospel reggae'],https://api.spotify.com/v1/artists/1tL0fFJUvbL4u1xgaT2ujN,1tL0fFJUvbL4u1xgaT2ujN,Kukudoo,19,spotify:artist:1tL0fFJUvbL4u1xgaT2ujN
9561,"{'href': None, 'total': 162}",[],https://api.spotify.com/v1/artists/1REmrgaYn4ehmHl2Aa2J4f,1REmrgaYn4ehmHl2Aa2J4f,2nd Chance...RRYMXT,4,spotify:artist:1REmrgaYn4ehmHl2Aa2J4f
9562,"{'href': None, 'total': 98979}","['gospel', 'spirituals']",https://api.spotify.com/v1/artists/6QBUIuGCAJSAtefEY1EEdB,6QBUIuGCAJSAtefEY1EEdB,Mahalia Jackson,38,spotify:artist:6QBUIuGCAJSAtefEY1EEdB
9563,"{'href': None, 'total': 187057}",['gospel'],https://api.spotify.com/v1/artists/5hrUVXJsPParZB87QtAz1R,5hrUVXJsPParZB87QtAz1R,Shirley Caesar,39,spotify:artist:5hrUVXJsPParZB87QtAz1R
9564,"{'href': None, 'total': 92496}",['southern soul'],https://api.spotify.com/v1/artists/3S34Unhn5yRcaH5K9aU5Et,3S34Unhn5yRcaH5K9aU5Et,Candi Staton,55,spotify:artist:3S34Unhn5yRcaH5K9aU5Et
9565,"{'href': None, 'total': 40945}","['bass trap', 'traprun']",https://api.spotify.com/v1/artists/4MD0pIPxvGvPdohFuEkCua,4MD0pIPxvGvPdohFuEkCua,Take/Five,33,spotify:artist:4MD0pIPxvGvPdohFuEkCua
9566,"{'href': None, 'total': 55705}",['metropopolis'],https://api.spotify.com/v1/artists/51V0E9ipJyIj7yFDkaLx96,51V0E9ipJyIj7yFDkaLx96,Jetta,45,spotify:artist:51V0E9ipJyIj7yFDkaLx96
9567,"{'href': None, 'total': 33305}","['bass trap', 'gaming edm', 'melodic dubstep', 'pop edm', 'traprun']",https://api.spotify.com/v1/artists/0M3cZtjQZ8fz3Hbw1A4CwF,0M3cZtjQZ8fz3Hbw1A4CwF,T-Mass,42,spotify:artist:0M3cZtjQZ8fz3Hbw1A4CwF
9568,"{'href': None, 'total': 181426}","['indie pop rap', 'maga rap']",https://api.spotify.com/v1/artists/7CWvyZsjuJlxfM8Le6B9nP,7CWvyZsjuJlxfM8Le6B9nP,Hi-Rez,46,spotify:artist:7CWvyZsjuJlxfM8Le6B9nP
9569,"{'href': None, 'total': 728}",[],https://api.spotify.com/v1/artists/4bhawGdGk5h3bCiPcLRVaJ,4bhawGdGk5h3bCiPcLRVaJ,Jackie Apostel,10,spotify:artist:4bhawGdGk5h3bCiPcLRVaJ
9570,"{'href': None, 'total': 173238}","['canadian hip hop', 'canadian old school hip hop']",https://api.spotify.com/v1/artists/2mOzrayQHznyyCwOcGGHOr,2mOzrayQHznyyCwOcGGHOr,Madchild,52,spotify:artist:2mOzrayQHznyyCwOcGGHOr
9571,"{'href': None, 'total': 54737}",['indie pop rap'],https://api.spotify.com/v1/artists/3cqPXPnl7DjDFBIxS5Qq88,3cqPXPnl7DjDFBIxS5Qq88,Hendersin,31,spotify:artist:3cqPXPnl7DjDFBIxS5Qq88
9572,"{'href': None, 'total': 232}",[],https://api.spotify.com/v1/artists/6fNsJvvhucUY0rUKk9j5r1,6fNsJvvhucUY0rUKk9j5r1,Rekstarr,0,spotify:artist:6fNsJvvhucUY0rUKk9j5r1
9573,"{'href': None, 'total': 2870}","['boston hip hop', 'indie pop rap']",https://api.spotify.com/v1/artists/5GQPLL6V4VqiIOipkB8oMk,5GQPLL6V4VqiIOipkB8oMk,Moufy,0,spotify:artist:5GQPLL6V4VqiIOipkB8oMk
9574,"{'href': None, 'total': 581}",['toronto rap'],https://api.spotify.com/v1/artists/1SxBRkFh1SmTB5BfVYR7VN,1SxBRkFh1SmTB5BfVYR7VN,A-Game,4,spotify:artist:1SxBRkFh1SmTB5BfVYR7VN
9575,"{'href': None, 'total': 152820}","['aesthetic rap', 'lo-fi chill', 'sad lo-fi']",https://api.spotify.com/v1/artists/5b0j3TTNSKCByBq4rHYKvG,5b0j3TTNSKCByBq4rHYKvG,Promoting Sounds,60,spotify:artist:5b0j3TTNSKCByBq4rHYKvG
9576,"{'href': None, 'total': 63}",[],https://api.spotify.com/v1/artists/4Z3ise9v6wUWRT5tmRI0Ki,4Z3ise9v6wUWRT5tmRI0Ki,Yung Rap Bolz,2,spotify:artist:4Z3ise9v6wUWRT5tmRI0Ki
9577,"{'href': None, 'total': 517}",[],https://api.spotify.com/v1/artists/0V3mf9sKzHmlfqZLWvXOVt,0V3mf9sKzHmlfqZLWvXOVt,Dj Wissam,12,spotify:artist:0V3mf9sKzHmlfqZLWvXOVt
9578,"{'href': None, 'total': 66130}","['indie hip hop', 'lo-fi rap', 'rhode island rap']",https://api.spotify.com/v1/artists/4489Zgs4RNq2ZtSh3UnOxZ,4489Zgs4RNq2ZtSh3UnOxZ,Khary,48,spotify:artist:4489Zgs4RNq2ZtSh3UnOxZ
9579,"{'href': None, 'total': 31933}",[],https://api.spotify.com/v1/artists/6iHjyhqvFSzRPe329fW6WD,6iHjyhqvFSzRPe329fW6WD,Loso Loaded,32,spotify:artist:6iHjyhqvFSzRPe329fW6WD
9580,"{'href': None, 'total': 250}",[],https://api.spotify.com/v1/artists/3p3cjWSMG8MDvjUF27CZoA,3p3cjWSMG8MDvjUF27CZoA,Cellus Hale,3,spotify:artist:3p3cjWSMG8MDvjUF27CZoA
9581,"{'href': None, 'total': 31066}","['electronic trap', 'glitch hop', 'wonky']",https://api.spotify.com/v1/artists/5I0593TTVPzkanWW8xsTns,5I0593TTVPzkanWW8xsTns,Lunice,34,spotify:artist:5I0593TTVPzkanWW8xsTns
9582,"{'href': None, 'total': 63163}",[],https://api.spotify.com/v1/artists/7vWC03wqXwUqjPON8hc1tz,7vWC03wqXwUqjPON8hc1tz,TELYKAST,51,spotify:artist:7vWC03wqXwUqjPON8hc1tz
9583,"{'href': None, 'total': 4603}",[],https://api.spotify.com/v1/artists/4Uj1xVe00hoAoAUb1hNI3H,4Uj1xVe00hoAoAUb1hNI3H,Simioli,25,spotify:artist:4Uj1xVe00hoAoAUb1hNI3H
9584,"{'href': None, 'total': 975}",[],https://api.spotify.com/v1/artists/6YfepwGLdfDimIwSfivgVv,6YfepwGLdfDimIwSfivgVv,Tiger La,18,spotify:artist:6YfepwGLdfDimIwSfivgVv
9585,"{'href': None, 'total': 8081883}","['latin arena pop', 'latin pop', 'mexican pop']",https://api.spotify.com/v1/artists/5xd2Tg7Zo8755eCy8Gxkp8,5xd2Tg7Zo8755eCy8Gxkp8,Ha*Ash,73,spotify:artist:5xd2Tg7Zo8755eCy8Gxkp8
9586,"{'href': None, 'total': 2451770}","['danish metal', 'danish rock']",https://api.spotify.com/v1/artists/0L5fC7Ogm2YwgqVCRcF1bT,0L5fC7Ogm2YwgqVCRcF1bT,Volbeat,68,spotify:artist:0L5fC7Ogm2YwgqVCRcF1bT
9587,"{'href': None, 'total': 378652}","['french indie pop', 'french rock', 'rock independant francais']",https://api.spotify.com/v1/artists/2mcNCn1qbZUQ3J9KHapUxj,2mcNCn1qbZUQ3J9KHapUxj,The Dø,49,spotify:artist:2mcNCn1qbZUQ3J9KHapUxj
9588,"{'href': None, 'total': 618687}","['britpop', 'new wave', 'punk', 'ska', 'ska revival']",https://api.spotify.com/v1/artists/6xnvNmSzmeOE1bLKnYXKW3,6xnvNmSzmeOE1bLKnYXKW3,The Specials,54,spotify:artist:6xnvNmSzmeOE1bLKnYXKW3
9589,"{'href': None, 'total': 5655}",[],https://api.spotify.com/v1/artists/6tDrK7qikYyJjxTBjlDHO9,6tDrK7qikYyJjxTBjlDHO9,Thumpers,12,spotify:artist:6tDrK7qikYyJjxTBjlDHO9
9590,"{'href': None, 'total': 1998}",[],https://api.spotify.com/v1/artists/18CV0DiqL0RVcac0z2OGyF,18CV0DiqL0RVcac0z2OGyF,Basic Vacation,0,spotify:artist:18CV0DiqL0RVcac0z2OGyF
9591,"{'href': None, 'total': 25135}",[],https://api.spotify.com/v1/artists/4AKwIU9B31J3L41DuJfFym,4AKwIU9B31J3L41DuJfFym,MONA,29,spotify:artist:4AKwIU9B31J3L41DuJfFym
9592,"{'href': None, 'total': 55071}","['chicago indie', 'noise pop']",https://api.spotify.com/v1/artists/3yEqgEvatASNm30zZR3ZHl,3yEqgEvatASNm30zZR3ZHl,Smith Westerns,28,spotify:artist:3yEqgEvatASNm30zZR3ZHl
9593,"{'href': None, 'total': 36947}","['arkansas indie', 'hopebeat', 'indie poptimism', 'little rock indie']",https://api.spotify.com/v1/artists/1XyjBsbZBunXsYDTkaYtk9,1XyjBsbZBunXsYDTkaYtk9,Knox Hamilton,40,spotify:artist:1XyjBsbZBunXsYDTkaYtk9
9594,"{'href': None, 'total': 52707}",['portland indie'],https://api.spotify.com/v1/artists/6p6WlxIkeWH8yOYvciFfVl,6p6WlxIkeWH8yOYvciFfVl,Typhoon,36,spotify:artist:6p6WlxIkeWH8yOYvciFfVl
9595,"{'href': None, 'total': 6944}",['brooklyn indie'],https://api.spotify.com/v1/artists/4R2xkQL6chRRTgUQ1Xgaf1,4R2xkQL6chRRTgUQ1Xgaf1,Great Caesar,22,spotify:artist:4R2xkQL6chRRTgUQ1Xgaf1
9596,"{'href': None, 'total': 27490}",['contemporary r&b'],https://api.spotify.com/v1/artists/1JWpzwcWgItQFHLRJ1fRKr,1JWpzwcWgItQFHLRJ1fRKr,Alfonzo Hunter,26,spotify:artist:1JWpzwcWgItQFHLRJ1fRKr
9597,"{'href': None, 'total': 15497}",[],https://api.spotify.com/v1/artists/4r2UnA39uIXexqO1mABayb,4r2UnA39uIXexqO1mABayb,Leon Haywood,34,spotify:artist:4r2UnA39uIXexqO1mABayb
9598,"{'href': None, 'total': 151577}","['british folk', 'psychedelic folk', 'singer-songwriter']",https://api.spotify.com/v1/artists/3JulrApLVT81sb2HkfwMks,3JulrApLVT81sb2HkfwMks,John Martyn,47,spotify:artist:3JulrApLVT81sb2HkfwMks
9599,"{'href': None, 'total': 7681}",['swedish soul'],https://api.spotify.com/v1/artists/7HIwOaRr44aOCBZHJSVhLD,7HIwOaRr44aOCBZHJSVhLD,Christian Walz,33,spotify:artist:7HIwOaRr44aOCBZHJSVhLD
9600,"{'href': None, 'total': 225276}",[],https://api.spotify.com/v1/artists/7f35VZGDpomj11PXdNn5D9,7f35VZGDpomj11PXdNn5D9,Max B,43,spotify:artist:7f35VZGDpomj11PXdNn5D9
9601,"{'href': None, 'total': 2214}",[],https://api.spotify.com/v1/artists/1MQvlyGACnd2vbAaJWsyOS,1MQvlyGACnd2vbAaJWsyOS,The Bridgettes,25,spotify:artist:1MQvlyGACnd2vbAaJWsyOS
9602,"{'href': None, 'total': 208}",[],https://api.spotify.com/v1/artists/3qhYl1xJzm5sFxvTaSTkpF,3qhYl1xJzm5sFxvTaSTkpF,Blockbuster Orchestra,21,spotify:artist:3qhYl1xJzm5sFxvTaSTkpF
9603,"{'href': None, 'total': 99741}",['australian pop'],https://api.spotify.com/v1/artists/0ihJnGEjNnbM6uuTn3RHMo,0ihJnGEjNnbM6uuTn3RHMo,Darren Hayes,40,spotify:artist:0ihJnGEjNnbM6uuTn3RHMo
9604,"{'href': None, 'total': 2830}",['swedish hip hop'],https://api.spotify.com/v1/artists/2mKcKa9yFqXzcxTEGhvKaZ,2mKcKa9yFqXzcxTEGhvKaZ,Simon Emanuel,14,spotify:artist:2mKcKa9yFqXzcxTEGhvKaZ
9605,"{'href': None, 'total': 361}",[],https://api.spotify.com/v1/artists/1okXUZeKxitazV69zp5LLK,1okXUZeKxitazV69zp5LLK,Sultan,10,spotify:artist:1okXUZeKxitazV69zp5LLK
9606,"{'href': None, 'total': 1391}",[],https://api.spotify.com/v1/artists/0H1KxrrnVNeUaxvoBl6OgA,0H1KxrrnVNeUaxvoBl6OgA,RavenKis,5,spotify:artist:0H1KxrrnVNeUaxvoBl6OgA
9607,"{'href': None, 'total': 502927}","['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",https://api.spotify.com/v1/artists/7e1BNCygl2Gf7CX8LrByPv,7e1BNCygl2Gf7CX8LrByPv,Ummet Ozcan,58,spotify:artist:7e1BNCygl2Gf7CX8LrByPv
9608,"{'href': None, 'total': 34313}",['deep underground hip hop'],https://api.spotify.com/v1/artists/2m2kx6kzvl75SabOVfkL5i,2m2kx6kzvl75SabOVfkL5i,Chris Miles,43,spotify:artist:2m2kx6kzvl75SabOVfkL5i
9609,"{'href': None, 'total': 158862}",['pop r&b'],https://api.spotify.com/v1/artists/5ZI5pbnKxA6Qy1fVNsjCp0,5ZI5pbnKxA6Qy1fVNsjCp0,Sy Ari Da Kid,44,spotify:artist:5ZI5pbnKxA6Qy1fVNsjCp0
9610,"{'href': None, 'total': 42823}",['neo soul'],https://api.spotify.com/v1/artists/2vlbiZTuFOGEwyCZbXOCPL,2vlbiZTuFOGEwyCZbXOCPL,The Floacist,27,spotify:artist:2vlbiZTuFOGEwyCZbXOCPL
9611,"{'href': None, 'total': 6579}",[],https://api.spotify.com/v1/artists/1XCplohbxhGbaeaHQ4AZJU,1XCplohbxhGbaeaHQ4AZJU,Cliff Savage,24,spotify:artist:1XCplohbxhGbaeaHQ4AZJU
9612,"{'href': None, 'total': 75225}","['deep underground hip hop', 'indie pop rap']",https://api.spotify.com/v1/artists/2OPyK48uFk5aZ8GKWa5FPl,2OPyK48uFk5aZ8GKWa5FPl,Nate Good,47,spotify:artist:2OPyK48uFk5aZ8GKWa5FPl
9613,"{'href': None, 'total': 44350}",['chicago rap'],https://api.spotify.com/v1/artists/5Joy3NHmxKQGEOnjxtaMz3,5Joy3NHmxKQGEOnjxtaMz3,Rockie Fresh,31,spotify:artist:5Joy3NHmxKQGEOnjxtaMz3
9614,"{'href': None, 'total': 4656}",['norwegian hip hop'],https://api.spotify.com/v1/artists/5FvynJ5rFQHiDodyvcdOSS,5FvynJ5rFQHiDodyvcdOSS,Dreamon,12,spotify:artist:5FvynJ5rFQHiDodyvcdOSS
9615,"{'href': None, 'total': 91516}","['dancehall', 'jamaican dancehall']",https://api.spotify.com/v1/artists/6taesTUSevB9eK8bm5Y7b9,6taesTUSevB9eK8bm5Y7b9,Tony Matterhorn,39,spotify:artist:6taesTUSevB9eK8bm5Y7b9
9616,"{'href': None, 'total': 9989}","['deep ragga', 'old school dancehall']",https://api.spotify.com/v1/artists/3WkWip0kyAQjb91nEJjUgs,3WkWip0kyAQjb91nEJjUgs,Dirtsman,32,spotify:artist:3WkWip0kyAQjb91nEJjUgs
9617,"{'href': None, 'total': 84795}","['dancehall', 'soca']",https://api.spotify.com/v1/artists/6nPHDCN7qmxO86eN1grP54,6nPHDCN7qmxO86eN1grP54,Bunji Garlin,46,spotify:artist:6nPHDCN7qmxO86eN1grP54
9618,"{'href': None, 'total': 98752}","['lovers rock', 'old school dancehall']",https://api.spotify.com/v1/artists/4qDGDPGMIJuIvPfUGe0Ngg,4qDGDPGMIJuIvPfUGe0Ngg,Cutty Ranks,49,spotify:artist:4qDGDPGMIJuIvPfUGe0Ngg
9619,"{'href': None, 'total': 2464}",[],https://api.spotify.com/v1/artists/47eWvOWuTscQ1UG7W4PCwH,47eWvOWuTscQ1UG7W4PCwH,Vicious,16,spotify:artist:47eWvOWuTscQ1UG7W4PCwH
9620,"{'href': None, 'total': 113364}","['dancehall', 'old school dancehall', 'reggae fusion']",https://api.spotify.com/v1/artists/7hHDN8REbPLpv46ROortOM,7hHDN8REbPLpv46ROortOM,Super Cat,41,spotify:artist:7hHDN8REbPLpv46ROortOM
9621,"{'href': None, 'total': 464}",[],https://api.spotify.com/v1/artists/2PCECcNuRKpjQWsJkDPdsP,2PCECcNuRKpjQWsJkDPdsP,DJ Dynamite,0,spotify:artist:2PCECcNuRKpjQWsJkDPdsP
9622,"{'href': None, 'total': 16369}","['dancehall queen', 'deep ragga', 'lovers rock', 'old school dancehall']",https://api.spotify.com/v1/artists/6SaSgAC8GbmzRyCuhPtWdd,6SaSgAC8GbmzRyCuhPtWdd,Nadine Sutherland,39,spotify:artist:6SaSgAC8GbmzRyCuhPtWdd
9623,"{'href': None, 'total': 88}",[],https://api.spotify.com/v1/artists/4c4iX8pe1SV13xToguoelN,4c4iX8pe1SV13xToguoelN,T.O.K.,13,spotify:artist:4c4iX8pe1SV13xToguoelN
9624,"{'href': None, 'total': 383466}","['dancehall', 'riddim']",https://api.spotify.com/v1/artists/28UDeKu2FPrU0T7dpUiSGY,28UDeKu2FPrU0T7dpUiSGY,Dexta Daps,56,spotify:artist:28UDeKu2FPrU0T7dpUiSGY
9625,"{'href': None, 'total': 330188}","['dancehall', 'reggae fusion', 'traphall']",https://api.spotify.com/v1/artists/5mYWkDD4b1eM4ZjFq5axxs,5mYWkDD4b1eM4ZjFq5axxs,Aidonia,47,spotify:artist:5mYWkDD4b1eM4ZjFq5axxs
9626,"{'href': None, 'total': 2219}","['chutney', 'soca']",https://api.spotify.com/v1/artists/0nk75ngoAM8dp0z5IRPTqD,0nk75ngoAM8dp0z5IRPTqD,Zoelah,20,spotify:artist:0nk75ngoAM8dp0z5IRPTqD
9627,"{'href': None, 'total': 68499}","['chutney', 'soca']",https://api.spotify.com/v1/artists/1dghdU4VhWh2b4BMf3scHH,1dghdU4VhWh2b4BMf3scHH,KES the Band,44,spotify:artist:1dghdU4VhWh2b4BMf3scHH
9628,"{'href': None, 'total': 18340}","['african percussion', 'soca']",https://api.spotify.com/v1/artists/04pf773tnBOux7gJaH108H,04pf773tnBOux7gJaH108H,Olatunji,37,spotify:artist:04pf773tnBOux7gJaH108H
9629,"{'href': None, 'total': 15727}","['bajan soca', 'chutney', 'soca']",https://api.spotify.com/v1/artists/7xUZfFcaiX4osJ4wGmpqjQ,7xUZfFcaiX4osJ4wGmpqjQ,Peter Ram,23,spotify:artist:7xUZfFcaiX4osJ4wGmpqjQ
9630,"{'href': None, 'total': 343584}","['bongo flava', 'dancehall', 'jamaican dancehall', 'reggae fusion']",https://api.spotify.com/v1/artists/0af5VM6xubf8EXKvoG35x6,0af5VM6xubf8EXKvoG35x6,Demarco,48,spotify:artist:0af5VM6xubf8EXKvoG35x6
9631,"{'href': None, 'total': 672259}","['afrobeats', 'afropop', 'azonto', 'dancehall', 'nigerian pop']",https://api.spotify.com/v1/artists/7gEgjd9W1P1iAD9FbubrqC,7gEgjd9W1P1iAD9FbubrqC,Timaya,52,spotify:artist:7gEgjd9W1P1iAD9FbubrqC
9632,"{'href': None, 'total': 490401}","['afrobeats', 'afropop', 'azontobeats', 'igbo pop', 'nigerian pop']",https://api.spotify.com/v1/artists/0oKNR4ahj1CPnK2kQmbOfo,0oKNR4ahj1CPnK2kQmbOfo,Flavour,55,spotify:artist:0oKNR4ahj1CPnK2kQmbOfo
9633,"{'href': None, 'total': 361144}","['dancehall', 'jamaican dancehall', 'reggae fusion']",https://api.spotify.com/v1/artists/6NOvBZrkd83MSD51xkq4on,6NOvBZrkd83MSD51xkq4on,Elephant Man,51,spotify:artist:6NOvBZrkd83MSD51xkq4on
